ecosystem,component_name,component_version,purl,vulnerability_id,cve,vulnerability_description,is_vulnerable
npm,angular,1.8.3,pkg:npm/angular@1.8.3,GHSA-m2h2-264f-f486,CVE-2022-25844,angular vulnerable to regular expression denial of service (ReDoS),True
npm,angular,1.8.3,pkg:npm/angular@1.8.3,GHSA-m9gf-397r-hwpg,CVE-2024-8372,AngularJS allows attackers to bypass common image source restrictions,True
npm,angular,1.8.3,pkg:npm/angular@1.8.3,GHSA-mqm9-c95h-x2p6,CVE-2024-8373,AngularJS allows attackers to bypass common image source restrictions,True
npm,angular,1.8.3,pkg:npm/angular@1.8.3,GHSA-prc3-vjfx-vhm9,CVE-2022-25869,Angular (deprecated package) Cross-site Scripting,True
npm,angular,1.8.3,pkg:npm/angular@1.8.3,GHSA-qwqh-hm9m-p5hr,CVE-2023-26118,"angular vulnerable to regular expression denial of service via the <input type=""url""> element",True
npm,knex,2.2.0,pkg:npm/knex@2.2.0,GHSA-4jv9-3563-23j3,CVE-2016-20018,Knex.js has a limited SQL injection vulnerability,True
npm,aws-sdk,2.1686.0,pkg:npm/aws-sdk@2.1686.0,GHSA-j965-2qgj-vjmq,,JavaScript SDK v2 users should add validation to the region parameter value in or migrate to v3,True
npm,follow-redirects,1.15.4,pkg:npm/follow-redirects@1.15.4,GHSA-cxjh-pqwp-8mfp,CVE-2024-28849,follow-redirects' Proxy-Authorization header kept across hosts,True
npm,aws-sdk,2.1687.0,pkg:npm/aws-sdk@2.1687.0,GHSA-j965-2qgj-vjmq,,JavaScript SDK v2 users should add validation to the region parameter value in or migrate to v3,True
npm,lodash,4.17.16,pkg:npm/lodash@4.17.16,GHSA-29mw-wpgm-hmr9,CVE-2020-28500,Regular Expression Denial of Service (ReDoS) in lodash,True
npm,lodash,4.17.16,pkg:npm/lodash@4.17.16,GHSA-35jh-r3h4-6jhm,CVE-2021-23337,Command Injection in lodash,True
npm,lodash,4.17.16,pkg:npm/lodash@4.17.16,GHSA-p6mc-m468-83gw,CVE-2020-8203,Prototype Pollution in lodash,True
npm,lodash,4.17.16,pkg:npm/lodash@4.17.16,GHSA-xxjr-mmjv-4gpg,CVE-2025-13465,Lodash has Prototype Pollution Vulnerability in `_.unset` and `_.omit` functions,True
npm,lodash,4.17.17,pkg:npm/lodash@4.17.17,GHSA-29mw-wpgm-hmr9,CVE-2020-28500,Regular Expression Denial of Service (ReDoS) in lodash,True
npm,lodash,4.17.17,pkg:npm/lodash@4.17.17,GHSA-35jh-r3h4-6jhm,CVE-2021-23337,Command Injection in lodash,True
npm,lodash,4.17.17,pkg:npm/lodash@4.17.17,GHSA-p6mc-m468-83gw,CVE-2020-8203,Prototype Pollution in lodash,True
npm,lodash,4.17.17,pkg:npm/lodash@4.17.17,GHSA-xxjr-mmjv-4gpg,CVE-2025-13465,Lodash has Prototype Pollution Vulnerability in `_.unset` and `_.omit` functions,True
npm,moment,2.29.3,pkg:npm/moment@2.29.3,GHSA-wc69-rhjr-hc9g,CVE-2022-31129,Moment.js vulnerable to Inefficient Regular Expression Complexity,True
npm,tar,7.5.3,pkg:npm/tar@7.5.3,GHSA-r6q2-hw4h-h46w,CVE-2026-23950,Race Condition in node-tar Path Reservations via Unicode Ligature Collisions on macOS APFS,True
npm,aws-sdk,2.1689.0,pkg:npm/aws-sdk@2.1689.0,GHSA-j965-2qgj-vjmq,,JavaScript SDK v2 users should add validation to the region parameter value in or migrate to v3,True
npm,micromatch,4.0.7,pkg:npm/micromatch@4.0.7,GHSA-952p-6rrq-rcjv,CVE-2024-4067,Regular Expression Denial of Service (ReDoS) in micromatch,True
npm,validator,13.9.0,pkg:npm/validator@13.9.0,GHSA-9965-vmph-33xx,CVE-2025-56200,validator.js has a URL validation bypass vulnerability in its isURL function,True
npm,validator,13.9.0,pkg:npm/validator@13.9.0,GHSA-vghf-hv5q-vc2g,CVE-2025-12758,Validator is Vulnerable to Incomplete Filtering of One or More Instances of Special Elements,True
npm,koa,2.16.1,pkg:npm/koa@2.16.1,GHSA-jgmv-j7ww-jx2x,CVE-2025-8129,Koa Open Redirect via Referrer Header (User-Controlled),True
npm,tar,7.5.1,pkg:npm/tar@7.5.1,GHSA-29xp-372q-xqph,CVE-2025-64118,node-tar has a race condition leading to uninitialized memory exposure,True
npm,tar,7.5.1,pkg:npm/tar@7.5.1,GHSA-8qq5-rm4j-mr97,CVE-2026-23745,node-tar is Vulnerable to Arbitrary File Overwrite and Symlink Poisoning via Insufficient Path Sanitization,True
npm,tar,7.5.1,pkg:npm/tar@7.5.1,GHSA-r6q2-hw4h-h46w,CVE-2026-23950,Race Condition in node-tar Path Reservations via Unicode Ligature Collisions on macOS APFS,True
npm,koa,3.0.2,pkg:npm/koa@3.0.2,GHSA-g8mr-fgfg-5qpc,CVE-2025-62595,Koa Vulnerable to Open Redirect via Trailing Double-Slash (//) in back Redirect Logic,True
npm,multer,1.4.3,pkg:npm/multer@1.4.3,GHSA-44fp-w29j-9vj5,CVE-2025-47935,Multer vulnerable to Denial of Service via memory leaks from unclosed streams,True
npm,serve-static,1.14.2,pkg:npm/serve-static@1.14.2,GHSA-cm22-4g7w-348p,CVE-2024-43800,serve-static vulnerable to template injection that can lead to XSS,True
npm,follow-redirects,1.15.5,pkg:npm/follow-redirects@1.15.5,GHSA-cxjh-pqwp-8mfp,CVE-2024-28849,follow-redirects' Proxy-Authorization header kept across hosts,True
npm,axios,1.10.0,pkg:npm/axios@1.10.0,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,Axios is vulnerable to DoS attack through lack of data size check,True
npm,lodash,4.17.20,pkg:npm/lodash@4.17.20,GHSA-29mw-wpgm-hmr9,CVE-2020-28500,Regular Expression Denial of Service (ReDoS) in lodash,True
npm,lodash,4.17.20,pkg:npm/lodash@4.17.20,GHSA-35jh-r3h4-6jhm,CVE-2021-23337,Command Injection in lodash,True
npm,lodash,4.17.20,pkg:npm/lodash@4.17.20,GHSA-xxjr-mmjv-4gpg,CVE-2025-13465,Lodash has Prototype Pollution Vulnerability in `_.unset` and `_.omit` functions,True
npm,cookie,0.6.0,pkg:npm/cookie@0.6.0,GHSA-pxg6-pf52-xh8x,CVE-2024-47764,"cookie accepts cookie name, path, and domain with out of bounds characters",True
npm,ws,8.17.0,pkg:npm/ws@8.17.0,GHSA-3h5v-q93c-6h6q,CVE-2024-37890,ws affected by a DoS when handling a request with many HTTP headers,True
npm,koa,2.16.0,pkg:npm/koa@2.16.0,GHSA-jgmv-j7ww-jx2x,CVE-2025-8129,Koa Open Redirect via Referrer Header (User-Controlled),True
npm,koa,2.16.0,pkg:npm/koa@2.16.0,GHSA-x2rg-q646-7m2v,CVE-2025-32379,Koajs vulnerable to Cross-Site Scripting (XSS) at ctx.redirect() function,True
npm,node-fetch,3.2.7,pkg:npm/node-fetch@3.2.7,GHSA-vp56-6g26-6827,CVE-2022-2596,node-fetch Inefficient Regular Expression Complexity,True
npm,follow-redirects,1.15.2,pkg:npm/follow-redirects@1.15.2,GHSA-cxjh-pqwp-8mfp,CVE-2024-28849,follow-redirects' Proxy-Authorization header kept across hosts,True
npm,follow-redirects,1.15.2,pkg:npm/follow-redirects@1.15.2,GHSA-jchw-25xp-jwwc,CVE-2023-26159,Follow Redirects improperly handles URLs in the url.parse() function,True
npm,webpack-dev-server,5.0.0,pkg:npm/webpack-dev-server@5.0.0,GHSA-4v9v-hfq4-rm2v,CVE-2025-30359,webpack-dev-server users' source code may be stolen when they access a malicious web site,True
npm,webpack-dev-server,5.0.0,pkg:npm/webpack-dev-server@5.0.0,GHSA-9jgg-88mc-972h,CVE-2025-30360,webpack-dev-server users' source code may be stolen when they access a malicious web site with non-Chromium based browser,True
npm,nanoid,5.0.7,pkg:npm/nanoid@5.0.7,GHSA-mwcw-c2x4-8c55,CVE-2024-55565,Predictable results in nanoid generation when given non-integer values,True
npm,glob,11.0.1,pkg:npm/glob@11.0.1,GHSA-5j98-mcp5-4vw2,CVE-2025-64756,glob CLI: Command injection via -c/--cmd executes matches with shell:true,True
npm,aws-sdk,2.1692.0,pkg:npm/aws-sdk@2.1692.0,GHSA-j965-2qgj-vjmq,,JavaScript SDK v2 users should add validation to the region parameter value in or migrate to v3,True
nuget,Microsoft.Build.Utilities.Core,17.12.6,pkg:nuget/Microsoft.Build.Utilities.Core@17.12.6,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Refit,6.0.15,pkg:nuget/Refit@6.0.15,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Refit,7.0.0,pkg:nuget/Refit@7.0.0,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Microsoft.Build.Utilities.Core,17.10.29,pkg:nuget/Microsoft.Build.Utilities.Core@17.10.29,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,RestSharp,111.2.0,pkg:nuget/RestSharp@111.2.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,System.Data.SqlClient,4.8.4,pkg:nuget/System.Data.SqlClient@4.8.4,GHSA-8g2p-5pqh-5jmc,CVE-2022-41064,.NET Information Disclosure Vulnerability,True
nuget,System.Data.SqlClient,4.8.4,pkg:nuget/System.Data.SqlClient@4.8.4,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
nuget,Microsoft.Build,17.14.5,pkg:nuget/Microsoft.Build@17.14.5,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,SkiaSharp,2.80.4,pkg:nuget/SkiaSharp@2.80.4,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,RestSharp,108.0.0,pkg:nuget/RestSharp@108.0.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,SkiaSharp,2.88.5,pkg:nuget/SkiaSharp@2.88.5,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,Microsoft.Build.Utilities.Core,17.11.31,pkg:nuget/Microsoft.Build.Utilities.Core@17.11.31,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,RestSharp,110.0.0,pkg:nuget/RestSharp@110.0.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,SharpZipLib,1.3.2,pkg:nuget/SharpZipLib@1.3.2,GHSA-2x7h-96h5-rq84,CVE-2021-32841,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.2,pkg:nuget/SharpZipLib@1.3.2,GHSA-m22m-h4rf-pwq3,CVE-2021-32840,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.2,pkg:nuget/SharpZipLib@1.3.2,GHSA-mm6g-mmq6-53ff,CVE-2021-32842,Path Traversal in SharpZipLib,True
nuget,DotNetZip,1.15.0,pkg:nuget/DotNetZip@1.15.0,GHSA-xhg6-9j5j-w4vf,CVE-2024-48510,DotNetZip Directory Traversal vulnerability,True
nuget,SkiaSharp,2.88.0,pkg:nuget/SkiaSharp@2.88.0,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,Refit,6.0.38,pkg:nuget/Refit@6.0.38,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,SharpZipLib,1.3.1,pkg:nuget/SharpZipLib@1.3.1,GHSA-2x7h-96h5-rq84,CVE-2021-32841,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.1,pkg:nuget/SharpZipLib@1.3.1,GHSA-m22m-h4rf-pwq3,CVE-2021-32840,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.1,pkg:nuget/SharpZipLib@1.3.1,GHSA-mm6g-mmq6-53ff,CVE-2021-32842,Path Traversal in SharpZipLib,True
nuget,RestSharp,108.0.2,pkg:nuget/RestSharp@108.0.2,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,SkiaSharp,2.88.3,pkg:nuget/SkiaSharp@2.88.3,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,System.Data.SqlClient,4.5.3,pkg:nuget/System.Data.SqlClient@4.5.3,GHSA-8g2p-5pqh-5jmc,CVE-2022-41064,.NET Information Disclosure Vulnerability,True
nuget,System.Data.SqlClient,4.5.3,pkg:nuget/System.Data.SqlClient@4.5.3,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
nuget,Microsoft.Build,17.11.31,pkg:nuget/Microsoft.Build@17.11.31,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Microsoft.Build.Utilities.Core,17.10.4,pkg:nuget/Microsoft.Build.Utilities.Core@17.10.4,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,RestSharp,111.1.0,pkg:nuget/RestSharp@111.1.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,RestSharp,110.1.0,pkg:nuget/RestSharp@110.1.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,RestSharp,111.0.0,pkg:nuget/RestSharp@111.0.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,SkiaSharp,2.88.2,pkg:nuget/SkiaSharp@2.88.2,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,RestSharp,109.0.1,pkg:nuget/RestSharp@109.0.1,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,DotNetZip,1.13.7,pkg:nuget/DotNetZip@1.13.7,GHSA-xhg6-9j5j-w4vf,CVE-2024-48510,DotNetZip Directory Traversal vulnerability,True
nuget,System.Data.SqlClient,4.8.1,pkg:nuget/System.Data.SqlClient@4.8.1,GHSA-8g2p-5pqh-5jmc,CVE-2022-41064,.NET Information Disclosure Vulnerability,True
nuget,System.Data.SqlClient,4.8.1,pkg:nuget/System.Data.SqlClient@4.8.1,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
nuget,Microsoft.Build,17.11.4,pkg:nuget/Microsoft.Build@17.11.4,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Microsoft.Build,17.12.35,pkg:nuget/Microsoft.Build@17.12.35,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Refit,6.3.2,pkg:nuget/Refit@6.3.2,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Microsoft.Build,17.14.8,pkg:nuget/Microsoft.Build@17.14.8,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Azure.Identity,1.10.3,pkg:nuget/Azure.Identity@1.10.3,GHSA-m5vv-6r4h-3vj9,CVE-2024-35255,Azure Identity Libraries and Microsoft Authentication Library Elevation of Privilege Vulnerability,True
nuget,Azure.Identity,1.10.3,pkg:nuget/Azure.Identity@1.10.3,GHSA-wvxc-855f-jvrv,CVE-2024-29992,Azure Identity Library for .NET Information Disclosure Vulnerability,True
nuget,Azure.Identity,1.11.3,pkg:nuget/Azure.Identity@1.11.3,GHSA-m5vv-6r4h-3vj9,CVE-2024-35255,Azure Identity Libraries and Microsoft Authentication Library Elevation of Privilege Vulnerability,True
nuget,DotNetZip,1.16.0,pkg:nuget/DotNetZip@1.16.0,GHSA-xhg6-9j5j-w4vf,CVE-2024-48510,DotNetZip Directory Traversal vulnerability,True
nuget,SkiaSharp,2.80.1,pkg:nuget/SkiaSharp@2.80.1,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,Refit,7.2.0,pkg:nuget/Refit@7.2.0,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Microsoft.Build.Utilities.Core,17.14.8,pkg:nuget/Microsoft.Build.Utilities.Core@17.14.8,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Refit,7.2.1,pkg:nuget/Refit@7.2.1,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Refit,6.1.15,pkg:nuget/Refit@6.1.15,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,Microsoft.Build.Utilities.Core,17.12.36,pkg:nuget/Microsoft.Build.Utilities.Core@17.12.36,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,RestSharp,111.4.0,pkg:nuget/RestSharp@111.4.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,RestSharp,111.3.0,pkg:nuget/RestSharp@111.3.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,RestSharp,108.0.1,pkg:nuget/RestSharp@108.0.1,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,Microsoft.Build.Utilities.Core,17.11.4,pkg:nuget/Microsoft.Build.Utilities.Core@17.11.4,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,System.Text.Json,8.0.4,pkg:nuget/System.Text.Json@8.0.4,GHSA-8g4q-xg66-9fp4,CVE-2024-43485,Microsoft Security Advisory CVE-2024-43485 | .NET Denial of Service Vulnerability,True
nuget,Microsoft.Build,17.10.4,pkg:nuget/Microsoft.Build@17.10.4,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,SkiaSharp,2.80.2,pkg:nuget/SkiaSharp@2.80.2,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,RestSharp,111.4.1,pkg:nuget/RestSharp@111.4.1,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,RestSharp,110.2.0,pkg:nuget/RestSharp@110.2.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,Microsoft.Build,17.14.7,pkg:nuget/Microsoft.Build@17.14.7,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,System.Data.SqlClient,4.8.5,pkg:nuget/System.Data.SqlClient@4.8.5,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
nuget,Refit,6.0.21,pkg:nuget/Refit@6.0.21,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,System.Data.SqlClient,4.8.2,pkg:nuget/System.Data.SqlClient@4.8.2,GHSA-8g2p-5pqh-5jmc,CVE-2022-41064,.NET Information Disclosure Vulnerability,True
nuget,System.Data.SqlClient,4.8.2,pkg:nuget/System.Data.SqlClient@4.8.2,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
nuget,Microsoft.Build,17.12.36,pkg:nuget/Microsoft.Build@17.12.36,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Microsoft.Build.Utilities.Core,17.14.5,pkg:nuget/Microsoft.Build.Utilities.Core@17.14.5,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,Refit,6.0.94,pkg:nuget/Refit@6.0.94,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,SkiaSharp,2.80.3,pkg:nuget/SkiaSharp@2.80.3,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,Microsoft.Build,17.12.6,pkg:nuget/Microsoft.Build@17.12.6,GHSA-w3q9-fxm7-j8fq,CVE-2025-55247,Microsoft Security Advisory CVE-2025-55247 | .NET Denial of Service Vulnerability,True
nuget,SkiaSharp,2.88.4,pkg:nuget/SkiaSharp@2.88.4,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,Azure.Identity,1.10.4,pkg:nuget/Azure.Identity@1.10.4,GHSA-m5vv-6r4h-3vj9,CVE-2024-35255,Azure Identity Libraries and Microsoft Authentication Library Elevation of Privilege Vulnerability,True
nuget,Azure.Identity,1.10.4,pkg:nuget/Azure.Identity@1.10.4,GHSA-wvxc-855f-jvrv,CVE-2024-29992,Azure Identity Library for .NET Information Disclosure Vulnerability,True
nuget,SharpZipLib,1.3.0,pkg:nuget/SharpZipLib@1.3.0,GHSA-2x7h-96h5-rq84,CVE-2021-32841,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.0,pkg:nuget/SharpZipLib@1.3.0,GHSA-m22m-h4rf-pwq3,CVE-2021-32840,Path Traversal in SharpZipLib,True
nuget,SharpZipLib,1.3.0,pkg:nuget/SharpZipLib@1.3.0,GHSA-mm6g-mmq6-53ff,CVE-2021-32842,Path Traversal in SharpZipLib,True
nuget,SkiaSharp,2.88.1,pkg:nuget/SkiaSharp@2.88.1,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
nuget,RestSharp,108.0.3,pkg:nuget/RestSharp@108.0.3,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,Refit,6.0.24,pkg:nuget/Refit@6.0.24,GHSA-3hxg-fxwm-8gf7,CVE-2024-51501,"CRLF injection in Refit's [Header], [HeaderCollection] and [Authorize] attributes",True
nuget,RestSharp,109.0.0,pkg:nuget/RestSharp@109.0.0,GHSA-4rr6-2v9v-wcpc,CVE-2024-45302,CRLF Injection in RestSharp's `RestRequest.AddHeader` method,True
nuget,System.Data.SqlClient,4.8.3,pkg:nuget/System.Data.SqlClient@4.8.3,GHSA-8g2p-5pqh-5jmc,CVE-2022-41064,.NET Information Disclosure Vulnerability,True
nuget,System.Data.SqlClient,4.8.3,pkg:nuget/System.Data.SqlClient@4.8.3,GHSA-98g6-xh36-x2p7,CVE-2024-0056,Microsoft.Data.SqlClient and System.Data.SqlClient vulnerable to SQL Data Provider Security Feature Bypass,True
